name,introduction,url
万兽朝凰,　　契，万万强大战兽！　　战，域外无尽天魔！　　“心浩然，则剑浩然，然你心不浩然时……剑还浩不浩然？”　　招摇星界战，人,https://www.bige7.com/book/410/
神秘复苏：开局成为王小强,五浊恶世，地狱人间。穿越神秘复苏的世界，成为布鲁斯皮的弟弟。面对恐怖的世界，王小强背靠实验室。“灵异复苏？不要慌。”“这,https://www.bige7.com/book/35652/
惹火999次：乔爷，坏！叶佳期乔斯年,京城出了大新闻：乔爷养了十二年的小媳妇跑了，跑了！连儿子都不要了！一时间流言四起：听说是乔爷腹黑又高冷、婚后生活不和谐；,https://www.bige7.com/book/21188/
苏红珊,苏红珊一睁眼发现自己穿越到了古代，茅草屋，破院子，吃了上顿没下顿，还附赠了个壮汉子夫君和一对面黄肌瘦的儿女。可谁能告诉她,https://www.bige7.com/book/25219/
不败神婿杨辰,五年前，为了能让自己配得上她，他不辞而别。五年后，他携一身惊天本领，荣耀而归，只是归来之时，竟发现自己多了一个女儿。,https://www.bige7.com/book/4672/
暖婚100天阮诗诗喻以默,生平第一次相亲，阮诗诗就中了头奖！一个跺跺脚，江州城都要抖三抖的男人，竟然是她的相亲对象！“户口本带了吗？”喻以默说。“,https://www.bige7.com/book/36259/
很高兴认识你，林演员,“很高兴认识你，林演员”“荣幸之至”,https://www.bige7.com/book/55674/
腹黑总裁吃上瘾阮白慕少凌,定好的试管婴儿，突然变成了要跟那个男人同床怀孕，一夜缠绵，她被折磨的浑身瘫软！慕少凌，慕家高高在上的继承人，沉稳矜贵，冷,https://www.bige7.com/book/15560/
狂龙战婿,一代战神出狱归来，却发现女儿身受重病，老婆竟然在陪别的男人喝酒,https://www.bige7.com/book/14601/
农门相公追妻忙苏红珊韩夜霖,苏红珊一睁眼发现自己穿越到了古代，茅草屋，破院子，吃了上顿没下顿，还附赠了个壮汉子夫君和一对面黄肌瘦的儿女。可谁能告诉她,https://www.bige7.com/book/15996/
小说主人公沈默苏婉瑜,“老板，雨下大了。”,https://www.bige7.com/book/20324/
狂少杨辰秦惜,五年前，为了能让自己配得上她，他不辞而别。五年后，他携一身惊天本领，荣耀而归，只是归来之时，竟发现自己多了一个女儿。,https://www.bige7.com/book/25246/
男主叫杨辰,五年前，为了能让自己配得上她，他不辞而别。五年后，他携一身惊天本领，荣耀而归，只是归来之时，竟发现自己多了一个女儿。,https://www.bige7.com/book/16354/
战神归来杨辰,五年前，为了能让自己配得上她，他不辞而别。五年后，他携一身惊天本领，荣耀而归，只是归来之时，竟发现自己多了一个女儿。,https://www.bige7.com/book/16341/
重生之都市修仙,车祸醒来，却是相隔一世。在修真世界举世无敌的齐明飞升仙界失败，重生回归地球。以无敌之姿席卷世界！父母死亡的原因，重生修真,https://www.bige7.com/book/25234/
无敌战王杨辰秦惜,五年前，为了能让自己配得上她，他不辞而别。五年后，他携一身惊天本领，荣耀而归，只是归来之时，竟发现自己多了一个女儿。,https://www.bige7.com/book/25859/
苏红珊韩夜霖,苏红珊一睁眼发现自己穿越到了古代，茅草屋，破院子，吃了上顿没下顿，还附赠了个壮汉子夫君和一对面黄肌瘦的儿女。可谁能告诉她,https://www.bige7.com/book/25220/
跟乔爷撒个娇叶佳期乔斯年,京城出了大新闻：乔爷养了十二年的小媳妇跑了，跑了！连儿子都不要了！一时间流言四起：听说是乔爷腹黑又高冷、婚后生活不和谐；,https://www.bige7.com/book/21189/
萌宝驾到：爹地投降吧阮白慕少凌,定好的试管婴儿，突然变成了要跟那个男人同床怀孕，一夜缠绵，她被折磨的浑身瘫软！慕少凌，慕家高高在上的继承人，沉稳矜贵，冷,https://www.bige7.com/book/15597/
战神奶爸杨辰秦惜,五年前，为了能让自己配得上她，他不辞而别。五年后，他携一身惊天本领，荣耀而归，只是归来之时，竟发现自己多了一个女儿。,https://www.bige7.com/book/16348/
无敌战王杨辰,五年前，为了能让自己配得上她，他不辞而别。五年后，他携一身惊天本领，荣耀而归，只是归来之时，竟发现自己多了一个女儿。,https://www.bige7.com/book/25857/
斗罗天榜，我的三生武魂瞒不住了,忽有一日，一道榜单从天降临，咸鱼躺平的我坐不住了，因为我的三生武魂从此瞒不住了，天下震惊。唐三：我艹，还以为我的双生武魂,https://www.bige7.com/book/12591/
