name,introduction,url
小师弟可太不是人了,【校园征文长篇】【轻松日常文】夏言穿越了，穿越成了这个世界的一具傀儡？还被真·主角们收作了小师弟？一年之内，绝对不能暴露,https://www.bige7.com/book/12167/
横推诸天从风云开始,苏离得万界珠，穿越诸天万界。风云天下，大唐仙剑。聊斋轩辕，蜀山洪荒。……穿越诸天，横推诸天！,https://www.bige7.com/book/7457/
虚无圣婴,神秘的玉佩！圣婴的降临！万物的改变！命运的决择！紫轩，在玉佩的带领之下踏上属于自己的修炼之路。这一切，是命运的运转、记忆,https://www.bige7.com/book/58041/
一世龙皇夜宣虞妃,各位书友要是觉得《一世龙皇夜宣虞妃》还不错的话请不要忘记向您QQ群和微博里的朋友推荐哦！,https://www.bige7.com/book/54793/
洪荒：我食铁兽，被后土偷听心声,穿越到洪荒世界，成为天地间第一只食铁兽，绑定了神级咸鱼系统，还被祖巫后土收为战宠。滚滚表示：什么修炼，什么参悟，都是浮云,https://www.bige7.com/book/14432/
洪主,　　大江东去，洗不尽人族英雄血。自六千年前成阳大帝起兵，这天下，便是我人族天下。——公布一下书友群，欢迎大家加入：仙宫 ,https://www.bige7.com/book/1134/
太监能有什么坏心思,呐，说话要凭良心！我一个太监，怎么可能和皇后、妃子、宫女有私情呢？还有，我一个太监，怎么可能是什么大宗师呢？清正司、内廷,https://www.bige7.com/book/5452/
永恒圣王苏子墨,灵根残缺的少年，得神秘女子传授一部无上妖典，踏上修行之路。自此，一代妖孽崛起于天荒，令仙魔颤抖，诸圣俯首。一朝尘尽光生，,https://www.bige7.com/book/31698/
劫天运夏一天天九儿,我从出生前就给人算计了，五阴俱全，天生招厉鬼，懂行的先生说我活不过七岁，死后是要给人养成血衣小鬼害人的。外婆为了救我，给,https://www.bige7.com/book/17694/
玄门不正宗,　　世人修行，皆须肉身圆满方可补益神魂，而后阴神出窍揽天地精粹。　　王弃修行，直接从出窍开始……　　于是修行之始便可纳天,https://www.bige7.com/book/1309/
从龙女开始修仙,意外重生，柳毅成了神魔世界一书生。居然还和龙女扯上了关系……龙女是谁？敌人？朋友？还是我老婆？柳毅发现，只要接触妖魔就能,https://www.bige7.com/book/20294/
我被妖魔圈养了,本书又名《新婚之夜，娘子在我体内产卵》。衙门的工作体面，父母慈祥，同事友好，上司关照……一直以来，空宁都觉得这个世界美好,https://www.bige7.com/book/25732/
玄幻模拟器,　　  见狂澜之树，挽大厦之将倾.......  灵气复苏，万界争霸.....  武道修仙异能，谁可纵横？  一切，从一,https://www.bige7.com/book/1893/
大梦主,　　一个从小体弱多病的富商之子，在寻求续命之法时，意外走上了修仙登天之路！    大唐盛世，天下安泰，风调雨顺，百姓安居,https://www.bige7.com/book/1376/
仙朝,&ldquo;郢都城的日落，是天底下最美的景色。&rdquo;&ldquo;可惜再也看不到了。&rdquo;顾泯微笑着看,https://www.bige7.com/book/2219/
万世帝君,万年前，林焱一日称帝，镇压妖族大帝，却被兄弟背叛斩杀、夺走帝基，更背负人族叛徒的万年骂名。万年后，林焱重生，纵凡体，此一,https://www.bige7.com/book/49646/
苏子墨蝶月,灵根残缺的少年，得神秘女子传授一部无上妖典，踏上修行之路。自此，一代妖孽崛起于天荒，令仙魔颤抖，诸圣俯首。一朝尘尽光生，,https://www.bige7.com/book/18949/
神级宝箱系统,火爆新书凌霄穿越到天龙八部的世界中，成为灵鹫宫少主，获得神级宝箱系统。“叮，恭喜宿主开启天赐宝箱，获得先天道体。”“叮，,https://www.bige7.com/book/50807/
道长，时代变了,一枚得宝银钱将云松带到了一个风起云涌的大时代。在这里，有洋人坚船利炮、军阀派系四起，朱门纸醉金迷、百姓流离失所。在这里，,https://www.bige7.com/book/7072/
长生从斩妖除魔开始,天昏地暗，人鬼同途。顾旭带着三个天赋，穿越到妖魔横行的修真世界，成了大齐王朝驱魔司的普通小吏。他本只想默默修行，寻求长生,https://www.bige7.com/book/8090/
我有一柄打野刀,研究员顾判穿越到某个古代低武世界，成了一个普通镖师，原本只想辞职攒钱买地做个财主的他，却随着时间的推移惊讶发现，这里似乎,https://www.bige7.com/book/13556/
至尊剑神,天灵大陆，武道为尊！强者可以遨游天地，威震山河，翻手苍穹覆灭，弹指日月变色！神州大地年轻的武学宗师林辰，意外带着一尊神秘,https://www.bige7.com/book/4732/
永恒圣王,　　灵根残缺的少年，得神秘女子传授一部无上妖典，踏上修行之路。自此，一代妖孽崛起于天荒，令仙魔颤抖，诸圣俯首。,https://www.bige7.com/book/379/
西游：推了我的土地庙，还想佛门大兴？,西游：推了我的土地庙，还想佛门大兴？已更新，本站除提供免费在线阅读外（无广告哦），还提供txt电子书下载，《西游：推了我,https://www.bige7.com/book/22893/
从山匪开始的武侠,　　有人掌出青龙，威震天下。有人拳碎青山，万人敬仰。有人千年不死，宛如仙神。有人悲天悯人，慈悲度世。这惶惶大世，岂能没有,https://www.bige7.com/book/2706/
我为截教仙,一朝酒醒，穿越洪荒。恰逢三清收徒，赵朗拜在通天教主门下，成为截教弟子赵公明。正值巫妖量劫尾声，赵朗为在封神大劫之中避过杀,https://www.bige7.com/book/7096/
都市仙尊,当年，前女友骗光他所有财产，情敌打断他双腿，他流浪街头，无处安身。如今，他修仙归来，一人可挡千万敌！,https://www.bige7.com/book/1518/
鬼话连篇夏一天郁小雪,我从出生前就给人算计了，五阴俱全，天生招厉鬼，懂行的先生说我活不过七岁，死后是要给人养成血衣小鬼害人的。外婆为了救我，给,https://www.bige7.com/book/17963/
皓玉真仙,　　天地如棋盘，万物如棋子。待我执棋时，必将一袖推翻！假丹大能夺灵重修，携至宝，成就皓玉海千古第一真仙！不虐主，不后宫，,https://www.bige7.com/book/2486/
