name,introduction,url
亮剑之军工系统,　　退伍军人宁波回到他所熟悉的电视剧成为一名新兵蛋子八路军干部成天叫唤的是啥？李云龙最眼馋的是啥？独立团最需要的是啥？装,https://www.bige7.com/book/2857/
特种兵：开局跟安然相亲,【飞卢小说网独家签约小说：特种兵：开局跟安然相亲】一朝穿越特种兵世界。王燎成为一个普通信息技术员。激活“最强军事系统”，,https://www.bige7.com/book/25864/
三国之最风流,一个年轻人穿越汉末，从亭长做起，争雄天下。数风流人物，还看今朝。群：6225573109796938微信：kniyink,https://www.bige7.com/book/925/
我从亮剑开始崛起,杨麟穿越到亮剑世界，成为红云岭大当家，获得签到打卡系统。系统：先定个小目标，端掉坂田的指挥部！各位书友要是觉得《我从亮剑,https://www.bige7.com/book/22838/
三国幼麟传,汉建安二十四年：时值刘玄德进位汉中王，五虎新封，谋主同堂；关云长水淹七军，威震华夏，毕露锋芒。放眼看，正是烈火烹油，匡扶,https://www.bige7.com/book/50430/
苏程穿越到唐朝,穿越回大唐，却被李世民逼着娶公主，别人是驸马，苏程偏要做诗酒风流举世无双的驸马爷！已有精品完结《明朝小侯爷》《逍遥皇帝打,https://www.bige7.com/book/16250/
我在影视剧里抗敌爆装,正在家里边吃零食，边看最新的抗日神剧的刘飞洋莫名其妙魂穿淞沪抗日战场，并获抽奖系统。击杀鬼子可以获得抽奖机会还可以爆出各,https://www.bige7.com/book/22966/
汉柏,霍嬗，字子侯！冠军景桓侯霍去病遗子！人称奉车子侯，小君侯，小霸王【嗯…是雅称】！,https://www.bige7.com/book/14317/
贞观匹夫,贞观年间，猛将辈出，名臣鹊起。匹夫王恶，不学无术……,https://www.bige7.com/book/29615/
大清隐龙,    大国争锋，总少不了‘弯道超车’的特殊历史时期，从农耕文明到工业革命，然后第一次、第二次、第三次工业革命，每一次科,https://www.bige7.com/book/1615/
贞观极品小女婿,“陛下，管管你女婿韦憨子吧，他又要在东门外单挑那帮大臣！”一个大臣跑到甘露殿对着李世民喊道。“这个韦憨子，简直就是胡闹，,https://www.bige7.com/book/20333/
锦绣大唐之长安房俊房玄龄,穿越是一件很有意思的事儿，但是当房俊穿越到那位浑身冒着绿油油光芒的唐朝同名前辈身上，就感觉生活全都不好了……,https://www.bige7.com/book/16742/
大唐逍遥驸马爷,　　穿越回大唐，却被李世民逼着娶公主，别人是驸马，苏程偏要做诗酒风流举世无双的驸马爷！已有精品完结《明朝小侯爷》《逍遥皇,https://www.bige7.com/book/1286/
神话版三国,　　陈曦看着将一块数百斤巨石撇出去的士卒，无语望苍天，这真的是东汉末年？　　吕布单枪匹马凿穿万人部队，这怎么看都不科学。,https://www.bige7.com/book/637/
大汉：我的外甥是千古一帝,大汉：我的外甥是千古一帝已更新，本站除提供免费在线阅读外（无广告哦），还提供txt电子书下载，《大汉：我的外甥是千古一帝,https://www.bige7.com/book/46530/
贞观三百年,王角穿越了，是唐朝，而且是贞观年间。很好！很有精神！但是……“贞观三百年？蛤？”这是一个已经被穿越者前辈捣烂的唐朝，王角,https://www.bige7.com/book/7710/
墨唐,　　一个当代宅男穿越到初唐一个墨家子弟身上，就像一滴墨水滴在水杯中，很快，整个大唐就被渲染的乌七八黑。,https://www.bige7.com/book/720/
我打造了盛世王朝,“美女，我是一个有节操的男人……”穿越成一个垂死皇子，开局美人在怀，却是来要秦风命的。秦风有一副神奇地图，可以一键删除现,https://www.bige7.com/book/54652/
亮剑：摊牌了，我老李就是有文化,穿越进亮剑世界，成为李云龙后获得全知全能系统！从此以后手握顶级科技知识，打造陆地最强军队！一穷二白没武器？没关系，机械物,https://www.bige7.com/book/14559/
海贼：白胡子海贼团的副船长,拉姆·拉尔森，他是所有海贼眼中的王者，他是海军眼中最强大的敌人。他是白胡子的兄弟，他是所有白胡子海贼团成员口中的“叔叔”,https://www.bige7.com/book/58443/
唐末狐臣,唐末大厦将倾，地方割据，曾经的繁华烽火延绵。那一年，草军纵横江南再图北上。那一年契丹整合内部雄踞北方，向南虎视眈眈。那一,https://www.bige7.com/book/22817/
我在明末有套房,　　明末乱世，天灾人祸，遍地烽火，血流成河。这是一个尸山血海血火交织的年代。这是一个人命贱如蝼蚁的时代。然而，对于全旭来,https://www.bige7.com/book/1439/
木叶的恋爱大师,来自日向一族，却觉醒了写轮眼，又热衷于失恋的奇怪少年，在火之意识的木叶村，读书阁app掀起一场风暴。（简介摘自《木叶の物,https://www.bige7.com/book/8111/
大唐之最强熊孩子,"被废、被贬、惨死？
李承乾表示，这个三连击套餐，小爷不吃。
二十一世纪的理工男穿越到大唐，成为太宗长子李承乾。
开局只有",https://www.bige7.com/book/2956/
开局就杀了曹操,　　（主角开武力挂了，乌江落水，获得霸王之勇，第一章就有提示。）拎着一把杀猪刀的刘成，看看那两个躺在地上不会动弹的人，再,https://www.bige7.com/book/3479/
抗战最牛山寨,军事发烧友高寒意外获得了超强战力，他穿越抗日战争年代，成为了占山为王的土匪，专劫鬼子汉奸，要钱也要命，各种神奇的手段，令,https://www.bige7.com/book/14099/
万千世界许愿系统,　　红楼梦里吟过诗，景阳冈上打过虎。　　虎牢关前斗三英，西游记中战神佛。　　观三国烽烟，破梁山好汉，叹取经艰难，惜红楼梦,https://www.bige7.com/book/1954/
三国我在许都开酒馆,"穿越三国，陈扬继承了一个在许都无人问津的小酒馆。
有一个叫做老曹的顾客，经常来光顾这家酒馆。
也许是陈扬经常吹嘘自己有多",https://www.bige7.com/book/2491/
没想到吧我又又又穿越了,穿越了，来到的是素晴世界。《为美好的世界献上祝福》？好家伙，别说了，先让我从阿库娅那里多讹个能力再说！穿越世界、解析与模,https://www.bige7.com/book/8185/
重生周卫国从雪豹开始,萧雅、方胜利、许光荣、范小雨……一步一死人的雪豹，给我们留下了经典，也留下了太多的悲剧。为周卫国惊叹，为周卫国呐喊，也为,https://www.bige7.com/book/22110/
大唐开局我爹要造反,李珏从昏迷中醒来，发现自己到了武德九年。并且前身的便宜老爹，竟然要跟着李世民去造反，为了自己的荣华富贵与身家性命，李珏决,https://www.bige7.com/book/42018/
三国：开局被刘大耳逼出山,白枫穿越到了三国时代，被刘大耳和诸葛亮火烧了自家小房，直接觉醒系统，悍然出山！刘备：这人竟然恐怖如斯！诸葛亮：还请先生高,https://www.bige7.com/book/13283/
大唐逆子李恪,穿越盛唐，收文臣猛将，降吐蕃，灭突厥，远征高句丽？李恪只想把酒话桑麻，醉卧美人膝。可惜生在帝王家！便宜老爹李二更是逼迫他,https://www.bige7.com/book/32870/
道友你剧本真好看,内容介绍：“雨淋湿了天空，毁得很讲究。”我叫苏离，是羽裳峰万年单传（开峰至今）难得一遇（唯一）男弟子九岁那年，师父给我带,https://www.bige7.com/book/7955/
